Text,Date,Favorites,Retweets,Tweet ID
"Bernie Sanders has been treated terribly by the Democrats—both with delegates & otherwise. He should show them, & run as an Independent.",2016-05-05 15:30:32,35095,12644,728305900415533056
Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://www.facebook.com/DonaldTrump/posts/10157008375200725:0 …pic.twitter.com/k01Mc6CuDI,2016-05-05 14:57:30,113901,83425,728297587418247168
I will be interviewed by @BretBaier @SpecialReport at 6pm ET tonight @FoxNews,2016-05-05 14:37:47,7915,2203,728292625850208256
Many reports that I will be attending the Alvarez/Khan fight this weekend in Vegas. Totally untrue! Unfortunately I have other plans.,2016-05-05 10:29:40,12290,3399,728230182981611520
"Join me in Charleston, WV - tomorrow! https://www.donaldjtrump.com/schedule ",2016-05-04 12:31:05,13275,4494,727898352965259268
I will be interviewed on @foxandfriends at 7:30 A.M. Enjoy!,2016-05-04 06:12:54,9854,1978,727803179816062976
I will be interviewed on @TODAYshow and Good Morning America at 7:00 A.M.,2016-05-04 06:09:36,8747,1630,727802350061158400
I will be interviewed on @Morning_Joe at 6:15 A.M. Enjoy!,2016-05-04 06:04:23,7756,1442,727801034551087104
I would rather run against Crooked Hillary Clinton than Bernie Sanders and that will happen because the books are cooked against Bernie!,2016-05-04 05:44:28,29869,12531,727796025247846400
What a great evening we had. So interesting that Sanders beat Crooked Hillary. The dysfunctional system is totally rigged against him!,2016-05-04 05:25:10,26003,8251,727791165341356032
".@oreillyfactor  Please correct, I WON Virginia!",2016-05-04 00:00:46,14441,3530,727709529358671873
"Thank you Indiana, we were just projected to be the winner. We have won in every category. You are very special people-I will never forget!",2016-05-03 19:38:34,39571,11884,727643544190636034
"Thank you Indiana! #Trump2016
#MakeAmericaGreatAgainpic.twitter.com/G4JlShRA6I",2016-05-03 19:14:30,29963,11315,727637487871479808
"Lyin' Ted Cruz consistently said that he will, and must, win Indiana. If he doesn't he should drop out of the race-stop wasting time & money",2016-05-03 19:08:44,25614,7061,727636035149139968
"Wow, Lyin' Ted Cruz really went wacko today. Made all sorts of crazy charges. Can't function under pressure - not very presidential. Sad!",2016-05-03 19:02:55,25594,8042,727634574298255361
"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrumphttps://amp.twimg.com/v/041ccb32-8615-4305-a4e7-daa2b932ed7e …",2016-05-03 14:29:03,13188,5160,727565652253392897
Polls close at 6pm! #INPrimary #Trump2016 #VoteTrumphttps://amp.twimg.com/v/1f0e3470-f030-47fc-8066-5c73447e2858 …,2016-05-03 12:50:10,12311,5164,727540765765828609
"Thank you America! #Trump2016
https://www.facebook.com/DonaldTrump/posts/10156999573740725:0 …pic.twitter.com/Hkt3YNccb0",2016-05-03 11:31:51,11317,3929,727521055728885761
"MAKE AMERICA GREAT AGAIN! 
#Trump2016 #VoteTrumppic.twitter.com/OKaL5UI4oJ",2016-05-03 11:21:33,12394,4041,727518466891239424
"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrump
https://instagram.com/p/BE8rv_amhc4/ pic.twitter.com/YPwDZ8Irch",2016-05-03 10:22:18,8992,3170,727503555083558912
"MAKE AMERICA GREAT AGAIN!
#INPrimary #VoteTrumphttps://amp.twimg.com/v/598fcd12-9666-4834-a9d6-f4549de038e8 …",2016-05-03 07:23:58,12187,4441,727458676211113984
"Thank you South Bend, Indiana! Everyone get out & #VoteTrump tomorrow! #INPrimary
https://instagram.com/p/BE7YHv1mhRR/ pic.twitter.com/xEBlvGrny1",2016-05-02 22:11:22,12766,4179,727319608663875585
"Will be in South Bend, Indiana in a short while -- big rally! See you soon!",2016-05-02 18:24:06,10588,2706,727262413968519168
Will be interviewed on @seanhannity tonight at 10pmE. Enjoy! #INPrimary,2016-05-02 17:56:36,8468,2493,727255495996788743
"THANK YOU AMERICA!
#MakeAmericaGreatAgainpic.twitter.com/PvhGP2HmbN",2016-05-02 17:50:17,12837,4493,727253907567726592
"Thank you Carmel, Indiana! Get out & #VoteTrump tomorrow! #INPrimary #MakeAmericaGreatAgainpic.twitter.com/j07c4oYryG",2016-05-02 17:42:54,9666,2968,727252046286450689
Honored to have received the endorsement of Lou Holtz - a great guy! #INPrimary #Trump2016pic.twitter.com/AeGyODb37O,2016-05-02 15:57:55,26655,10776,727225626575421440
"I will defeat Crooked Hillary Clinton on 11/8/2016. #Trump2016
#MakeAmericaGreatAgainpic.twitter.com/HtwD1FGn9e",2016-05-02 12:16:14,28402,11527,727169840776118272
"I will be campaigning in Indiana all day. Things are looking great, and the support of Bobby Knight has been so amazing. Today will be fun!",2016-05-02 10:27:51,16348,4243,727142563010891776
Everybody is talking about the protesters burning the American flags and proudly waving Mexican flags. I want America First - so do voters!,2016-05-02 10:06:30,28710,10653,727137190967435265
"Gov Mike Pence has just stated that Donald Trump has taken a strong stance on Hoosier jobs, and he thanks me! I will bring back jobs to USA.",2016-05-02 07:21:02,15681,4969,727095549703364608
"Crooked Hillary Clinton said she is used to ""dealing with men who get off the reservation."" Actually, she has done poorly with such men!",2016-05-02 07:12:40,16151,5445,727093442325680128
I will be interviewed on @CNN @NewDay  at 7:30 A.M. Enjoy!,2016-05-02 06:42:59,7054,1714,727085972278677504
"Join me in Carmel, Indiana- tomorrow at 4pm! #INPrimary
https://www.donaldjtrump.com/schedule/register/carmel-in/ …pic.twitter.com/ZiofZ2D6ck",2016-05-01 19:37:17,11251,3935,726918444931776512
"Thank you Fort Wayne, Indiana!
#Trump2016 #INPrimarypic.twitter.com/mDGrmMmk5T",2016-05-01 17:31:05,18052,6076,726886687276699648
"Thank you Terre Haute, Indiana!
#MakeAmericaGreatAgainpic.twitter.com/O6ELhlae3h",2016-05-01 17:29:09,13803,3890,726886198027935745
".@KarlRove is a failed Jeb Bushy. Never says anything good & never will, even after I beat Hillary. Shouldn't be on the air!",2016-05-01 16:06:16,12538,3770,726865339947073536
"I am on @FoxNewsSunday with Chris Wallace- his 20th year anniversary with #FNS, throughout the day. Enjoy!pic.twitter.com/hDzdDpZiRx",2016-05-01 12:29:26,11885,3050,726810772555350016
"Will be in Terre Haute, Indiana in a short while -- big rally! See you soon!",2016-05-01 12:10:45,10448,2835,726806071210303488
"I watched Sen. Graham @FaceTheNation. Why don't they say that I ran him out of the race like a little boy, and in the end he had no support?",2016-05-01 11:47:29,13523,4076,726800215718645760
Thank you Indiana! #Trump2016pic.twitter.com/shPWexfkVX,2016-05-01 09:59:20,17182,6454,726773001430163456
I will be in Indiana on Sunday and Monday at four MAKE AMERICA GREAT AGAIN rallies. See you there!,2016-04-30 23:10:35,17806,5677,726609734653104129
Thank you @MikeOzanian for the nice comments on @FoxNews today. Great job!,2016-04-30 19:33:19,9908,2568,726555060306595841
Trump locks down Delaware GOP delegates. #Trump2016 #MAGAhttp://www.delawareonline.com/story/news/politics/2016/04/30/trump-locks-down-state-gop-convention/83712702/?from=global&sessionKey=&autologin= …,2016-04-30 16:50:42,12143,4441,726514136838975494
The economy is bad and getting worse-almost ZERO growth this quarter. Nobody can beat me on the economy (and jobs). MAKE AMERICA GREAT AGAIN,2016-04-30 13:21:35,22702,8276,726461507601612800
"""@LexingtonBobby: @FoxNews @tedcruz @realDonaldTrump pic.twitter.com/uhDlyi82Ua""",2016-04-30 11:53:30,8978,3873,726439344072962049
"The ""protesters"" in California were thugs and criminals. Many are professionals. They should be dealt with strongly by law enforcement!",2016-04-30 09:31:13,35554,12815,726403534380478464
".@AC360  Anderson, so amazing. Your mother is, and always has been, an incredible woman!",2016-04-29 23:07:59,12844,3012,726246693759496192
We are now at 1001 delegates. We will win on the first ballot and are not wasting time and effort on other ballots because system is rigged!,2016-04-29 14:28:05,33241,12637,726115856053211136
Thank you Indiana! #Trump2016pic.twitter.com/WAuI0nRNzX,2016-04-29 12:04:46,20385,7859,726079789182808065
"Crooked Hillary Clinton, perhaps the most dishonest person to have ever run for the presidency, is also one of the all time great enablers!",2016-04-29 09:46:49,26191,10394,726045073775828992
"Wow, the ridiculous deal made between Lyin'Ted Cruz and 1 for 42 John Kasich has just blown up. What a dumb deal - dead on arrival!",2016-04-29 07:22:04,19130,5874,726008645473824768
"Thank you Costa Mesa, California! 31,000 people tonight with thousands turned away. I will be back! #Trump2016pic.twitter.com/4P0tzvZn0e",2016-04-29 00:24:09,31221,10298,725903475133947904
"New York Yankees President, Randy Levine: 'End of the Republican Party' If Donald Trump Not Nominated.  
http://www.newsmax.com/Newsmax-Tv/randy-levine-new-york-yankees-end-republican/2016/04/28/id/726336/ …",2016-04-29 00:08:34,11973,4326,725899554273423360
I will be interviewed on @foxandfriends with the legendary Coach Bobby Knight- tomorrow morning. Enjoy! #INDPrimarypic.twitter.com/c9WVhfyMzs,2016-04-28 20:40:56,13783,3965,725847301172776960
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/ZHM5w7jnss,2016-04-28 19:11:58,12520,4651,725824909151199232
#MakeAmericaGreatAgainpic.twitter.com/53qHBKs7yA,2016-04-28 18:41:21,11956,4412,725817204743217152
"Thank you Evansville, Indiana! 
#MakeAmericaGreatAgainpic.twitter.com/Fn8ClNjUtr",2016-04-28 17:18:26,12928,4511,725796339255267328
Heading to rally with Bobby now! See you soon!pic.twitter.com/dWSSOEctZn,2016-04-28 12:23:09,14151,4715,725722027173249024
So many false and phony T.V. commercials being broadcast in Indiana. Reminds me of Florida where thousands were put up-I won in a landslide!,2016-04-28 09:25:54,16768,5581,725677423195512833
"I will be in Evansville, Indiana, with the great Bobby Knight (who last night endorsed me) at 12:00 this afternoon. See you there!",2016-04-28 08:14:37,12533,3763,725659482819297280
"Lyin' Ted Cruz, who can never beat Hillary Clinton and has NO path to victory, has chosen a V.P.candidate who failed badly in her own effort",2016-04-28 07:31:48,19107,5788,725648706385633280
I will be interviewed on the @TODAYshow at 7:00 A.M. this morning. Enjoy!,2016-04-28 06:47:06,7540,1540,725637460504510464
Thank you to all for the wonderful reviews of my foreign policy speech. I will soon be speaking in great detail on numerous other topics!,2016-04-28 06:41:35,16995,4541,725636069010579457
"""@AnnetteJeanne: I cried when they said you made a clean sweep of all 5 states. I was SO HAPPY! I really adore you Mr. Trump, so much.""",2016-04-28 00:01:16,11241,2642,725535327927042048
"Getting the strong endorsement of the great coach, Bobby Knight, has been a highlight of my stay in Indiana. Big speech tomorrow with Bobby!",2016-04-27 23:49:52,16926,4453,725532457756405760
"I am in Indiana where we just had a great rally. Fantastic people! Staying at a Holiday Inn Express - new and clean, not bad!",2016-04-27 23:17:17,22063,5636,725524257883697152
Thank you Laura!https://twitter.com/ingrahamangle/status/725393291785715712 …,2016-04-27 21:50:05,10873,3502,725502314736422918
"Thank you for the endorsement, Coach Bobby Knight! I will never forget it!
https://www.facebook.com/DonaldTrump/posts/10156977481470725:0 …pic.twitter.com/MpRtRwv51u",2016-04-27 21:47:39,15916,5583,725501700933586946
"Join me on @greta- from Indianapolis, Indiana at 7pmE! Enjoy! #Trump2016https://amp.twimg.com/v/50194f7e-73b8-478b-8b9c-a43897e773bf …",2016-04-27 18:14:51,8357,2501,725448150547349504
"THANK YOU Connecticut, Delaware, Maryland, Pennsylvania, and Rhode Island! #MakeAmericaGreatAgainpic.twitter.com/MGKh77wQt8",2016-04-27 16:22:25,15309,4861,725419855265026048
Agreed!pic.twitter.com/biyldP3CIw,2016-04-27 14:51:08,20093,9702,725396879723384832
Thank you Newt!https://twitter.com/newtgingrich/status/725385832111214593 …,2016-04-27 14:35:37,14020,4890,725392976525037570
Thanks Dave!https://twitter.com/dave_els/status/725377702207852550 …,2016-04-27 13:46:35,9065,2512,725380639269228544
Thanks!https://twitter.com/polls_pundits/status/725379402851295240 …,2016-04-27 13:44:18,8764,2445,725380064272105472
Thank you! WE will MAKE AMERICA GREAT AGAIN!https://twitter.com/lindasuhler/status/725373124162670592 …,2016-04-27 13:38:27,11066,3555,725378591567941632
Thank you!https://twitter.com/ladybugs96/status/725376595268001793 …,2016-04-27 13:35:19,7927,2224,725377800954220545
Thank you Delaware! #Trump2016pic.twitter.com/FeXThmUWuo,2016-04-26 21:02:47,17280,5333,725128021473132546
Thank you Rhode Island! #Trump2016pic.twitter.com/EzCvm7yc0Y,2016-04-26 20:28:31,18463,5805,725119398881665026
Thank you Connecticut! #Trump2016pic.twitter.com/3GGoVXSZSf,2016-04-26 20:18:57,18437,6051,725116992907259904
Thank you Pennsylvania! #Trump2016pic.twitter.com/mucxspuHnV,2016-04-26 20:14:19,21734,8321,725115824206450688
Thank you Maryland! #Trump2016pic.twitter.com/hH3h6bRMIs,2016-04-26 20:08:20,18740,6886,725114320993017858
Thank you America! #Trump2016pic.twitter.com/KL7VZbM1jP,2016-04-26 15:55:15,20694,7694,725050631250173952
"Lets #MakeAmericaGreatAgain, Maryland! #VoteTrumppic.twitter.com/ZttNAmk1QS",2016-04-26 14:12:15,8765,2792,725024710086524929
"You have until 8pm to #VoteTrump, Delaware!pic.twitter.com/GYeV6m1qOn",2016-04-26 14:12:06,7505,2382,725024671293423616
"Thank you for a great day yesterday, Rhode Island! #VoteTrumppic.twitter.com/nAlgNIIdyo",2016-04-26 14:05:25,8087,2440,725022988026925058
Six hours left to #VoteTrump Connecticut!pic.twitter.com/U1kbLMwhNI,2016-04-26 14:03:39,7284,2335,725022546328969216
Lets go Pennsylvania! #VoteTrumppic.twitter.com/TWQM8AV9p4,2016-04-26 14:02:10,8526,2879,725022169806327808
How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!,2016-04-26 13:43:15,10147,2768,725017409132855296
"Thank you for the incredible support- Melania, Barron, Ivanka, Jared, Tiffany, Don, Vanessa, Eric, and Lara!https://amp.twimg.com/v/8cf855d0-3178-4cd9-be2b-ddf1c4263dfa …",2016-04-26 12:18:18,12951,4235,724996031033806849
"Bernie Sanders has been treated terribly by the Democrats—both with delegates & otherwise. He should show them, and run as an Independent!",2016-04-26 12:07:35,30399,12053,724993336000532480
Thank you @DonaldJTrumpJr & @EricTrump. #Trump2016https://amp.twimg.com/v/516d6731-e8fd-4b0f-a3ac-6ca81569d8e6 …,2016-04-26 09:33:24,10390,4236,724954532522917888
"MAKE AMERICA GREAT AGAIN!
http://bit.ly/1VzIdekVOTETRUMP …pic.twitter.com/2XWN52IpH2",2016-04-26 08:47:24,10541,4108,724942956306771968
"The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart, not being honored and almost dead. Very dumb!",2016-04-26 06:42:39,17298,5372,724911563405189121
"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016https://amp.twimg.com/v/5df2d607-312a-4aa5-bb38-5b71708e135e …",2016-04-25 21:52:16,13080,4920,724778089830580224
"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimaryhttps://amp.twimg.com/v/0d2e05e9-788c-4590-a924-ff24a0ce57cf …",2016-04-25 21:28:08,11193,4845,724772013219405824
Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgainpic.twitter.com/RYWjgPh9Ja,2016-04-25 18:11:06,20268,7804,724722427297673217
"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
http://bit.ly/1MU1XKnPENNSYLVANIA …pic.twitter.com/CF9SYBqka7",2016-04-25 18:06:26,9463,3222,724721256969441280
"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump
http://bit.ly/1MU07JhWARWICK pic.twitter.com/GU3p28VMe0",2016-04-25 17:54:55,8530,2784,724718355102478336
On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!,2016-04-25 12:16:27,12098,3532,724633177692725254
Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.,2016-04-25 12:15:58,14416,4992,724633058398375936
Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,2016-04-25 07:59:06,18976,7068,724568416338759680
Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,2016-04-25 07:54:21,21477,7979,724567219062059008
Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors & special interest groups are not happy with them. Sad!,2016-04-24 23:49:17,23016,8093,724445148910915584
"Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!",2016-04-24 23:39:58,29361,12033,724442801933565952
I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,2016-04-24 21:27:12,15029,4648,724409389570994176
"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity & he refuses 2 play the game call ""Delegate Bribery""",2016-04-24 10:05:43,10851,3721,724237889886904320
"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee http://bit.ly/1TlQDWw  pic.twitter.com/iNolBfFFRF""",2016-04-24 10:03:48,11412,4616,724237406837334016
I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,2016-04-24 10:01:37,12361,3598,724236857777762304
.@AndreBauer  Great job and advice on @CNN @jaketapper  Thank you!,2016-04-24 09:58:53,6506,1657,724236172181049344
.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,2016-04-23 22:01:25,8848,2529,724055614498955265
"As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!",2016-04-23 21:48:17,16262,4720,724052308661772288
I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,2016-04-23 21:41:57,11499,3047,724050713953861632
Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,2016-04-23 20:55:43,14334,4154,724039081420808192
Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks!pic.twitter.com/zVmhYsd4ir,2016-04-23 16:29:50,15307,4425,723972167893966848
"Thank you Delaware! #Trump2016
#MakeAmericaGreatAgain #TrumpTrain
http://bit.ly/23QSsDhDELAWARE pic.twitter.com/ofhbM9bcOI",2016-04-23 15:30:58,9344,3359,723957355495473152
"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
http://bit.ly/1SWXiDlBRIDGEPORT …pic.twitter.com/qcuDCyBzCN",2016-04-23 15:27:18,8077,2476,723956432991850498
"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
http://bit.ly/1NpjgmdWATERBURY …pic.twitter.com/OoQAAKWUUq",2016-04-23 12:10:15,9138,2777,723906843865698306
"#MakeAmericaGreatAgain
Video: https://www.facebook.com/DonaldTrump/videos/10156960039970725/ …pic.twitter.com/aGUHmO98Xm",2016-04-23 10:44:49,8988,3330,723885342743494659
Pennsylvania: Cast your vote for Trump for POTUS & ALSO vote for the TRUMP DELEGATES in your congressional district!pic.twitter.com/1utaLLMfUa,2016-04-23 09:58:30,16153,7833,723873688001589249
"Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!",2016-04-23 08:37:16,13496,4347,723853244238278656
"Thank you Pennsylvania! #Trump2016
http://bit.ly/1SC8ZWlPENNSYLVANIA …pic.twitter.com/ie23QdsVTe",2016-04-22 21:17:58,11302,3968,723682291843780608
"Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016
http://bit.ly/23PbVEnINDIANA pic.twitter.com/62DKEm5XVm",2016-04-22 20:03:07,12822,4350,723663455748763649
"Thank you California! See you soon!
#MakeAmericaGreatAgain #Trump2016
http://bit.ly/23P8PqaCALIFORNIA …pic.twitter.com/8rqI4mQ3Tw",2016-04-22 19:33:20,12124,4605,723655961999736833
"Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain
http://bit.ly/1VrcqzcDonaldTrumpJr …pic.twitter.com/0NQLzbwuFo",2016-04-22 18:21:03,10800,3443,723637770758033409
"Thank you for the incredible support, Maryland! This is a movement!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/Uyq4sTYb0l",2016-04-22 13:35:37,15372,5548,723565939162275840
I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!,2016-04-22 11:00:11,26463,6913,723526822424678400
Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.,2016-04-21 18:16:27,22928,8601,723274222907301888
Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!,2016-04-21 17:47:21,25331,8832,723266899275091969
Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!,2016-04-21 06:22:03,26923,9954,723094439485399040
"I will be doing the @TODAYshow with my wife, Melania, and the rest of my family in a major Town Hall. Hopefully, it will be fun! Enjoy.7A.M.",2016-04-21 06:14:48,11773,2616,723092613457448960
Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://www.facebook.com/DonaldTrump/posts/10156952559355725:0 …pic.twitter.com/JbJYYpEsmo,2016-04-20 22:26:19,12274,4029,722974716395425793
We are going to bring steel and manufacturing back to Indiana!,2016-04-20 21:58:27,15921,5205,722967703313612802
Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state!pic.twitter.com/73uCyV6ql4,2016-04-20 21:58:17,17687,5370,722967660833722369
"Thank you Indiana! Will be back soon!
#Trump2016 #MakeAmericaGreatAgainpic.twitter.com/pxvSL8cs3B",2016-04-20 18:50:04,14420,5039,722920297393995776
#Trump360 Watch this 360 video of my speech last night at Trump Tower-https://youtu.be/jHiLFECJWXc ,2016-04-20 12:05:36,7758,2795,722818508665454593
Off to Indiana! #Trump2016pic.twitter.com/zqUdaaSaXD,2016-04-20 11:03:10,14810,4520,722802795720634368
"Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler, never a nice thing to do. I will beat Hillary!",2016-04-20 08:42:59,27964,10280,722767517349978112
MAKE AMERICA GREAT AGAIN!https://youtu.be/-8hF1vh5k2Y ,2016-04-19 23:58:30,11143,3901,722635529708285952
"""@bigop1: @realDonaldTrump @CNN @oreillyfactor pic.twitter.com/vXiQru6HIE""  Wow, really nice!",2016-04-19 23:31:23,14716,5424,722628702748688385
"Thank you New York, I will never forget!",2016-04-19 23:22:19,21882,6520,722626421231890432
"Thank you New York! I love you!
#MakeAmericaGreatAgain #Trump2016pic.twitter.com/T1J0aUwMXl",2016-04-19 21:08:36,25047,10207,722592772096724997
".@CNN is so negative it is impossible to watch. Terrible panel, angry haters. Bill O  @oreillyfactor said such an amazing thing about me!",2016-04-19 20:54:52,15236,4198,722589315923054592
"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain""",2016-04-19 20:03:37,9756,2971,722576418752892928
"""@keksec__org: @realDonaldTrump Your policies will make this state and country great again! #MakeAmericaGreatAgain pic.twitter.com/SWxV3YCbqb""",2016-04-19 19:51:21,14535,3885,722573329400520704
"""@kdk144: @realDonaldTrump Everybody is ""In A New York State of Mind"" now!""",2016-04-19 19:50:09,8754,2495,722573028677304320
"Polls close in 3 hours! Everyone get out and VOTE!
#Trump2016 #MakeAmericaGreatAgainhttps://amp.twimg.com/v/55ee1aec-e880-4566-9731-afbd85a7e057 …",2016-04-19 18:00:15,9504,3478,722545371809980417
"Discussing #NewYorkValues
in Buffalo last night- on the eve of the #NYPrimary.
LETS GO NY! #VoteTrumphttps://amp.twimg.com/v/698f8136-27e5-47f9-b2b5-f31c96481a9d …",2016-04-19 16:53:40,6939,2185,722528613690654724
"1988 with Oprah- discussing why I would never rule out a run for #POTUS.
#Trump2016 #VoteTrumpNY #PrimaryDayhttps://amp.twimg.com/v/fb53268b-d720-4246-8b62-9d0961a0f38d …",2016-04-19 15:46:32,14751,6605,722511721257181184
"Who did the House Task Force on
Urgent Fiscal Issues call- when America needed HELP?https://amp.twimg.com/v/6d5ebafa-67c0-48ea-b4e6-82928b5c5851 …",2016-04-19 15:04:15,10874,5109,722501079297048576
"#MakeAmericaGreatAgain
#Trump2016 https://amp.twimg.com/v/5e7abd5b-a30e-4df9-a2b7-df838b315197 …",2016-04-19 14:18:52,13061,6728,722489659117420544
"LETS GO AMERICA! Time to take back
our country, and #MakeAmericaGreatAgain
Watch video & go
#VoteTrump! https://amp.twimg.com/v/d523fbd9-3896-4c07-8043-eb51b2a92bab …",2016-04-19 13:53:08,12667,5806,722483180826181633
"#ICYMI: #Trump2016 closing speech in
Buffalo, New York!
#VoteTrumpNY https://amp.twimg.com/v/3c7e0a20-7ce3-4959-a4f3-d8b40a036183 …",2016-04-19 13:04:54,8117,2910,722471042367778816
"Join me in Indianapolis, Indiana tomorrow at 3pm! #Trump2016
#MakeAmericaGreatAgain
Tickets: https://www.donaldjtrump.com/schedule/register/indianapolis-in/ …pic.twitter.com/JBNYtk3FyE",2016-04-19 12:01:54,7165,2911,722455189911953409
Thank you Eric!https://twitter.com/erictrump/status/722393378621636608 …,2016-04-19 11:17:06,7031,2056,722443916742639617
A big day for New York and for our COUNTRY! MAKE AMERICA GREAT AGAIN!,2016-04-19 08:13:34,17277,6544,722397728475582465
I am on @foxandfriends at 7:00 A.M. ENJOY!,2016-04-19 07:01:10,6901,1463,722379509060788224
"Thank you Buffalo! #NYPrimary
http://bit.ly/20SsGJwBUFFALO pic.twitter.com/4ujDuOvLPj",2016-04-18 23:32:02,10777,3635,722266479660556289
#MakeAmericaGreatAgain #NYPrimaryhttps://amp.twimg.com/v/5e7abd5b-a30e-4df9-a2b7-df838b315197 …,2016-04-18 23:25:06,17168,8708,722264735966748672
Lyin’ Ted Cruz even voted against Superstorm Sandy aid and September 11th help. So many New Yorkers devastated. Cruz hates New York!,2016-04-18 17:54:52,17157,6809,722181629528141824
"New York, we will make America great again! https://www.instagram.com/p/BEWcFR7mhXE/ ",2016-04-18 13:50:31,11133,3897,722120138057740288
Kasich only looks O.K. in polls against Hillary because nobody views him as a threat and therefore have placed ZERO negative ads against him,2016-04-18 07:02:24,15615,4776,722017428520243201
Lyin' Ted Cruz can't win with the voters so he has to sell himself to the bosses-I am millions of VOTES ahead! Hillary would destroy him & K,2016-04-18 06:58:00,15547,5076,722016321119121409
"""@DiamondandSilk: .@realDonaldTrump is who we need 2 fix this corrupted, rigged system. 4 no Profit, Under budget & ahead of schedule.",2016-04-18 05:02:13,10509,3532,721987186732703744
"Thank you for today's endorsement, New York Veteran Police Association! 
#NewYorkValues https://www.facebook.com/DonaldTrump/posts/10156940562995725:0 …pic.twitter.com/ZQHmkBDUnA",2016-04-17 19:04:53,18091,6647,721836860356628482
"Thank you, California! Will see you soon! #MakeAmericaGreatAgain
http://bit.ly/1SM1rKdCALIFORNIA …pic.twitter.com/5rk1U4dQ7r",2016-04-17 17:01:04,14371,5670,721805701325172736
I would have millions of votes more than Hillary except for the fact that I had 17 opponents and she just had a socialist named Bernie!,2016-04-17 10:34:12,28769,9812,721708342838747136
Crooked Hillary Clinton is spending a fortune on ads against me. I am the one person she doesn't want to run against. Will be such fun!,2016-04-17 09:41:38,28070,9415,721695114943442946
Lyin' Ted Cruz can't get votes (I am millions ahead of him) so he has to get his delegates from the Republican bosses. It won't work!,2016-04-17 09:38:31,19343,6489,721694330805755904
"Lyin' Ted Cruz will never be able to beat Hillary. Despite a rigged delegate system, I am hundreds of delegates ahead of him.",2016-04-17 09:34:25,14256,4406,721693297429901312
"I'll be in one of my favorite places this morning, Staten Island. Big crowd, will be fun!",2016-04-17 09:28:41,12043,3731,721691854849318912
#MakeAmericaGreatAgain #NYPrimaryhttp://bit.ly/1XCcKzwNewYorkValues …,2016-04-16 22:50:24,13088,5765,721531225916223488
